state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Missouri,29121,Macon County,6075,1661,7834,4414,0.775465918,0.212024509,0.563441409
Missouri,29123,Madison County,4581,1017,5671,3564,0.80779404,0.179333451,0.628460589
Missouri,29125,Maries County,3890,814,4774,3076,0.814830331,0.170506912,0.644323419
Missouri,29127,Marion County,9910,3201,13370,6709,0.741211668,0.239416604,0.501795064
Missouri,29129,Mercer County,1541,222,1779,1319,0.866216976,0.124789207,0.741427768
Missouri,29131,Miller County,10175,2038,12379,8137,0.821956539,0.164633654,0.657322886
Missouri,29133,Mississippi County,3537,1178,4756,2359,0.743692178,0.247687132,0.496005046
Missouri,29135,Moniteau County,5738,1307,7150,4431,0.802517483,0.182797203,0.61972028
Missouri,29137,Monroe County,3466,931,4469,2535,0.775565003,0.20832401,0.567240994
Missouri,29139,Montgomery County,4457,1206,5770,3251,0.772443674,0.209012132,0.563431542
Missouri,29141,Morgan County,7439,1924,9484,5515,0.784373682,0.202867988,0.581505694
Missouri,29143,New Madrid County,5447,1748,7248,3699,0.75151766,0.241169978,0.510347682
Missouri,29145,Newton County,22090,5793,28396,16297,0.777926469,0.204007607,0.573918862
Missouri,29147,Nodaway County,6855,2849,9874,4006,0.694247519,0.288535548,0.405711971
Missouri,29149,Oregon County,3847,823,4742,3024,0.811261071,0.173555462,0.637705609
Missouri,29151,Osage County,6341,1031,7449,5310,0.851255202,0.13840784,0.712847362
Missouri,29153,Ozark County,4064,752,4870,3312,0.83449692,0.154414784,0.680082136
Missouri,29155,Pemiscot County,4116,1556,5727,2560,0.718700891,0.271695478,0.447005413
Missouri,29157,Perry County,7634,1661,9429,5973,0.809629865,0.176158659,0.633471206
Missouri,29159,Pettis County,13835,4776,19069,9059,0.7255231,0.25045886,0.47506424
Missouri,29161,Phelps County,13438,5619,19531,7819,0.688034407,0.287696483,0.400337924
Missouri,29163,Pike County,5856,1717,7686,4139,0.761904762,0.223393182,0.538511579
Missouri,29165,Platte County,29251,28111,58523,1140,0.499820583,0.480341062,0.019479521
Missouri,29167,Polk County,11849,2883,15059,8966,0.786838435,0.191446975,0.59539146
Missouri,29169,Pulaski County,10326,3735,14419,6591,0.716138428,0.25903322,0.457105208
Missouri,29171,Putnam County,1984,361,2361,1623,0.840321898,0.152901313,0.687420584
Missouri,29173,Ralls County,4396,1205,5662,3191,0.776404097,0.212822324,0.563581773
Missouri,29175,Randolph County,8018,2485,10742,5533,0.746415937,0.231334947,0.515080991
Missouri,29177,Ray County,8328,3107,11654,5221,0.714604428,0.266603741,0.448000686
Missouri,29179,Reynolds County,2733,529,3298,2204,0.828684051,0.160400243,0.668283808
Missouri,29181,Ripley County,4838,833,5743,4005,0.842416855,0.145046143,0.697370712
Missouri,29183,St. Charles County,128193,89346,222175,38847,0.576991111,0.402142455,0.174848655
Missouri,29185,St. Clair County,3930,988,4972,2942,0.790426388,0.198712792,0.591713596
Missouri,29186,Ste. Genevieve County,6627,2713,9495,3914,0.697946288,0.285729331,0.412216956
Missouri,29187,St. Francois County,20506,7044,27996,13462,0.73246178,0.251607372,0.480854408
Missouri,29189,St. Louis County,196808,322802,528107,-125994,0.372666903,0.611243555,-0.238576652
Missouri,29195,Saline County,6447,2903,9528,3544,0.67663728,0.30468094,0.371956339
Missouri,29197,Schuyler County,1606,373,2005,1233,0.800997506,0.186034913,0.614962594
Missouri,29199,Scotland County,1560,387,1985,1173,0.785894207,0.194962217,0.59093199
Missouri,29201,Scott County,13769,3753,17748,10016,0.775805725,0.211460446,0.564345278
Missouri,29203,Shannon County,3164,706,3908,2458,0.80962129,0.180655067,0.628966223
Missouri,29205,Shelby County,2700,592,3356,2108,0.804529201,0.176400477,0.628128725
Missouri,29207,Stoddard County,11460,1814,13410,9646,0.85458613,0.135272185,0.719313945
Missouri,29209,Stone County,14716,3486,18378,11230,0.800740015,0.189683317,0.611056698
Missouri,29211,Sullivan County,1974,478,2471,1496,0.798866856,0.19344395,0.605422906
Missouri,29213,Taney County,20426,5325,26240,15101,0.778429878,0.202934451,0.575495427
Missouri,29215,Texas County,9478,1716,11332,7762,0.836392517,0.15142958,0.684962937
Missouri,29217,Vernon County,7135,1902,9164,5233,0.778590135,0.207551288,0.571038848
Missouri,29219,Warren County,13222,4769,18373,8453,0.719642954,0.259565667,0.460077287
Missouri,29221,Washington County,8046,1804,9972,6242,0.806859206,0.180906538,0.625952667
Missouri,29223,Wayne County,4984,844,5874,4140,0.848484848,0.143684031,0.704800817
Missouri,29225,Webster County,14874,3572,18776,11302,0.792181508,0.190242863,0.601938645
Missouri,29227,Worth County,877,215,1107,662,0.792231256,0.194218609,0.598012647
Missouri,29229,Wright County,7452,1167,8741,6285,0.852534035,0.133508752,0.719025283
Missouri,29510,St. Louis city,21185,108385,131876,-87200,0.160643332,0.821870545,-0.661227213
Montana,30001,Beaverhead County,3923,1608,5661,2315,0.692987105,0.284048755,0.40893835
Montana,30003,Big Horn County,2185,2401,4669,-216,0.467980296,0.514242879,-0.046262583
Montana,30005,Blaine County,1469,1589,3121,-120,0.470682474,0.509131689,-0.038449215
Montana,30007,Broadwater County,3139,830,4056,2309,0.773915187,0.204635108,0.569280079
Montana,30009,Carbon County,4424,2412,7045,2012,0.627963094,0.342370476,0.285592619
Montana,30011,Carter County,775,74,864,701,0.896990741,0.085648148,0.811342593
Montana,30013,Cascade County,23199,15384,39688,7815,0.584534368,0.387623463,0.196910905
Montana,30015,Chouteau County,1888,988,2967,900,0.636332996,0.332996293,0.303336704
Montana,30017,Custer County,4204,1510,5878,2694,0.715209255,0.256890099,0.458319156
Montana,30019,Daniels County,799,195,1014,604,0.787968442,0.192307692,0.59566075
Montana,30021,Dawson County,3758,962,4837,2796,0.776927848,0.198883606,0.578044242
Montana,30023,Deer Lodge County,2184,2562,4888,-378,0.446808511,0.524140753,-0.077332242
Montana,30025,Fallon County,1375,172,1575,1203,0.873015873,0.109206349,0.763809524
Montana,30027,Fergus County,4830,1491,6487,3339,0.744566055,0.229844304,0.514721751
Montana,30029,Flathead County,38233,20238,60132,17995,0.635817867,0.336559569,0.299258298
Montana,30031,Gallatin County,31639,36964,71363,-5325,0.443352998,0.517971498,-0.0746185
Montana,30033,Garfield County,764,41,813,723,0.939729397,0.050430504,0.889298893
Montana,30035,Glacier County,1882,3603,5630,-1721,0.334280639,0.639964476,-0.305683837
Montana,30037,Golden Valley County,414,78,503,336,0.82306163,0.155069583,0.667992048
Montana,30039,Granite County,1419,638,2102,781,0.675071361,0.303520457,0.371550904
Montana,30041,Hill County,3952,2972,7167,980,0.551416213,0.414678387,0.136737826
Montana,30043,Jefferson County,5345,2625,8191,2720,0.652545477,0.320473691,0.332071786
Montana,30045,Judith Basin County,1040,275,1344,765,0.773809524,0.204613095,0.569196429
Montana,30047,Lake County,9319,6911,16617,2408,0.560811217,0.41589938,0.144911837
Montana,30049,Lewis and Clark County,21407,19741,42481,1666,0.503919399,0.464701867,0.039217533
Montana,30051,Liberty County,821,249,1083,572,0.758079409,0.229916898,0.528162512
Montana,30053,Lincoln County,8516,2812,11564,5704,0.736423383,0.243168454,0.493254929
Montana,30055,McCone County,956,155,1128,801,0.84751773,0.137411348,0.710106383
Montana,30057,Madison County,4186,1770,6107,2416,0.685442934,0.289831341,0.395611593
Montana,30059,Meagher County,833,258,1110,575,0.75045045,0.232432432,0.518018018
Montana,30061,Mineral County,1828,686,2562,1142,0.713505074,0.267759563,0.445745511
Montana,30063,Missoula County,26336,43351,71969,-17015,0.365935333,0.60235657,-0.236421237
Montana,30065,Musselshell County,2423,413,2881,2010,0.841027421,0.143353002,0.697674419
Montana,30067,Park County,6022,5277,11612,745,0.518601447,0.454443679,0.064157768
Montana,30069,Petroleum County,298,39,351,259,0.849002849,0.111111111,0.737891738
Montana,30071,Phillips County,1936,414,2384,1522,0.812080537,0.173657718,0.638422819
Montana,30073,Pondera County,2030,903,2994,1127,0.678022712,0.301603206,0.376419506
Montana,30075,Powder River County,970,154,1136,816,0.853873239,0.13556338,0.718309859
Montana,30077,Powell County,2347,752,3187,1595,0.736429244,0.235958582,0.500470662
Montana,30079,Prairie County,603,126,744,477,0.810483871,0.169354839,0.641129032
Montana,30081,Ravalli County,19103,8757,28490,10346,0.670515971,0.307371007,0.363144963
Montana,30083,Richland County,4792,874,5789,3918,0.827776818,0.150975989,0.676800829
Montana,30085,Roosevelt County,1991,1902,4015,89,0.495890411,0.473723537,0.022166874
Montana,30087,Rosebud County,2485,1199,3782,1286,0.657059757,0.317028027,0.340031729
Montana,30089,Sanders County,5660,1819,7651,3841,0.739772579,0.2377467,0.502025879
Montana,30091,Sheridan County,1402,574,2029,828,0.690980779,0.282897979,0.408082799
Montana,30093,Silver Bow County,7790,10442,18973,-2652,0.410583461,0.550361039,-0.139777579
Montana,30095,Stillwater County,4430,1155,5707,3275,0.776239706,0.202383038,0.573856667
Montana,30097,Sweet Grass County,1840,549,2446,1291,0.752248569,0.224448078,0.527800491
Montana,30099,Teton County,2608,1007,3695,1601,0.705818674,0.272530447,0.433288227
Montana,30101,Toole County,1596,467,2123,1129,0.751766368,0.219971738,0.53179463
Montana,30103,Treasure County,373,78,460,295,0.810869565,0.169565217,0.641304348
Montana,30105,Valley County,3135,1030,4272,2105,0.733848315,0.241104869,0.492743446
Montana,30107,Wheatland County,823,225,1068,598,0.770599251,0.210674157,0.559925094
Montana,30109,Wibaux County,516,77,598,439,0.862876254,0.128762542,0.734113712
Montana,30111,Yellowstone County,49548,29936,82217,19612,0.602649087,0.364109612,0.238539475
Nebraska,31001,Adams County,10085,4213,14650,5872,0.688395904,0.287576792,0.400819113
Nebraska,31003,Antelope County,3093,452,3583,2641,0.863243092,0.12615127,0.737091822
Nebraska,31005,Arthur County,260,21,284,239,0.915492958,0.073943662,0.841549296
Nebraska,31007,Banner County,362,43,410,319,0.882926829,0.104878049,0.77804878
Nebraska,31009,Blaine County,280,35,317,245,0.883280757,0.110410095,0.772870662
Nebraska,31011,Boone County,2653,499,3217,2154,0.82468138,0.15511346,0.66956792
Nebraska,31013,Box Butte County,4002,1051,5181,2951,0.772437753,0.202856591,0.569581162
Nebraska,31015,Boyd County,1010,135,1153,875,0.875975716,0.117085863,0.758889853
Nebraska,31017,Brown County,1468,190,1676,1278,0.875894988,0.113365155,0.762529833
Nebraska,31019,Buffalo County,16473,6292,23474,10181,0.701755133,0.268041237,0.433713896
Nebraska,31021,Burt County,2560,1061,3709,1499,0.690212995,0.286060933,0.404152063
Nebraska,31023,Butler County,3526,869,4478,2657,0.787405092,0.194059848,0.593345243
Nebraska,31025,Cass County,10121,4737,15318,5384,0.660725943,0.309244027,0.351481917
Nebraska,31027,Cedar County,4174,725,4996,3449,0.835468375,0.145116093,0.690352282
Nebraska,31029,Chase County,1740,226,1993,1514,0.873055695,0.113396889,0.759658806
Nebraska,31031,Cherry County,2844,373,3265,2471,0.871056662,0.11424196,0.756814701
Nebraska,31033,Cheyenne County,3813,855,4765,2958,0.800209864,0.179433368,0.620776495
Nebraska,31035,Clay County,2848,632,3558,2216,0.800449691,0.177627881,0.62282181
Nebraska,31037,Colfax County,2635,1024,3724,1611,0.707572503,0.274973147,0.432599356
Nebraska,31039,Cuming County,3476,862,4412,2614,0.787851315,0.195376247,0.592475068
Nebraska,31041,Custer County,4996,768,5877,4228,0.850093585,0.130678918,0.719414667
Nebraska,31043,Dakota County,3926,2744,6794,1182,0.57786282,0.403885782,0.173977039
Nebraska,31045,Dawes County,2919,1076,4102,1843,0.711604096,0.262311068,0.449293028
Nebraska,31047,Dawson County,6524,2497,9191,4027,0.709824829,0.271678816,0.438146012
Nebraska,31049,Deuel County,901,153,1082,748,0.83271719,0.141404806,0.691312384
Nebraska,31051,Dixon County,2335,651,3083,1684,0.757379176,0.211157963,0.546221213
Nebraska,31053,Dodge County,10963,5526,16880,5437,0.649466825,0.327369668,0.322097156
Nebraska,31055,Douglas County,116696,146433,269960,-29737,0.432271448,0.542424804,-0.110153356
Nebraska,31057,Dundy County,883,105,999,778,0.883883884,0.105105105,0.778778779
Nebraska,31059,Fillmore County,2359,693,3134,1666,0.752712189,0.221123165,0.531589024
Nebraska,31061,Franklin County,1434,276,1721,1158,0.83323649,0.160371877,0.672864614
Nebraska,31063,Frontier County,1229,189,1440,1040,0.853472222,0.13125,0.722222222
Nebraska,31065,Furnas County,2163,399,2601,1764,0.83160323,0.153402537,0.678200692
Nebraska,31067,Gage County,7445,3385,11068,4060,0.67265992,0.305836646,0.366823274
Nebraska,31069,Garden County,1016,161,1195,855,0.850209205,0.134728033,0.715481172
Nebraska,31071,Garfield County,925,133,1067,792,0.866916589,0.124648547,0.742268041
Nebraska,31073,Gosper County,893,215,1118,678,0.798747764,0.192307692,0.606440072
Nebraska,31075,Grant County,375,20,402,355,0.932835821,0.049751244,0.883084577
Nebraska,31077,Greeley County,1016,229,1258,787,0.807631161,0.182034976,0.625596184
Nebraska,31079,Hall County,15950,7551,23999,8399,0.664611025,0.31463811,0.349972916
Nebraska,31081,Hamilton County,4297,1117,5520,3180,0.778442029,0.202355072,0.576086957
Nebraska,31083,Harlan County,1615,282,1928,1333,0.837655602,0.14626556,0.691390041
Nebraska,31085,Hayes County,492,34,532,458,0.92481203,0.063909774,0.860902256
Nebraska,31087,Hitchcock County,1260,174,1464,1086,0.860655738,0.118852459,0.741803279
Nebraska,31089,Holt County,4766,683,5531,4083,0.861688664,0.123485807,0.738202857
Nebraska,31091,Hooker County,376,59,442,317,0.850678733,0.133484163,0.71719457
Nebraska,31093,Howard County,2786,648,3501,2138,0.795772636,0.185089974,0.610682662
Nebraska,31095,Jefferson County,2593,1009,3686,1584,0.703472599,0.27373847,0.429734129
Nebraska,31097,Johnson County,1517,646,2227,871,0.681185451,0.290076336,0.391109115
Nebraska,31099,Kearney County,2812,699,3591,2113,0.783068783,0.1946533,0.588415483
Nebraska,31101,Keith County,3544,763,4364,2781,0.812098992,0.174839597,0.637259395
Nebraska,31103,Keya Paha County,476,49,529,427,0.899810964,0.092627599,0.807183365
Nebraska,31105,Kimball County,1553,267,1860,1286,0.834946237,0.143548387,0.691397849
Nebraska,31107,Knox County,3719,903,4693,2816,0.792456851,0.192414234,0.600042617
Nebraska,31109,Lancaster County,68321,80513,153031,-12192,0.446452026,0.526122158,-0.079670132
Nebraska,31111,Lincoln County,13071,3692,17151,9379,0.762112996,0.215264416,0.54684858
Nebraska,31113,Logan County,407,38,450,369,0.904444444,0.084444444,0.82
Nebraska,31115,Loup County,370,75,454,295,0.814977974,0.165198238,0.649779736
Nebraska,31117,McPherson County,275,17,302,258,0.910596026,0.056291391,0.854304636
Nebraska,31119,Madison County,11678,3393,15407,8285,0.757967158,0.220224573,0.537742585
Nebraska,31121,Merrick County,3407,740,4267,2667,0.798453246,0.173423951,0.625029295
Nebraska,31123,Morrill County,2113,386,2558,1727,0.826035966,0.15089914,0.675136826
Nebraska,31125,Nance County,1437,359,1828,1078,0.786105033,0.196389497,0.589715536
Nebraska,31127,Nemaha County,2428,921,3423,1507,0.709319311,0.269062226,0.440257084
Nebraska,31129,Nuckolls County,1850,409,2296,1441,0.805749129,0.178135889,0.62761324
Nebraska,31131,Otoe County,5609,2481,8306,3128,0.675294967,0.298699735,0.376595232
Nebraska,31133,Pawnee County,1071,322,1429,749,0.749475157,0.2253324,0.524142757
Nebraska,31135,Perkins County,1321,199,1545,1122,0.855016181,0.128802589,0.726213592
Nebraska,31137,Phelps County,4157,752,5009,3405,0.829906169,0.150129766,0.679776402
Nebraska,31139,Pierce County,3462,480,4006,2982,0.864203694,0.11982027,0.744383425
Nebraska,31141,Platte County,11827,3208,15256,8619,0.775235973,0.210277923,0.564958049
Nebraska,31143,Polk County,2286,527,2870,1759,0.796515679,0.183623693,0.612891986
Nebraska,31145,Red Willow County,4525,811,5452,3714,0.829970653,0.148752751,0.681217902
Nebraska,31147,Richardson County,2981,981,4018,2000,0.741911399,0.244151319,0.49776008
Nebraska,31149,Rock County,744,84,841,660,0.884661118,0.099881094,0.784780024
Nebraska,31151,Saline County,3458,1737,5336,1721,0.648050975,0.325524738,0.322526237
Nebraska,31153,Sarpy County,51518,41029,95409,10489,0.539970024,0.430032806,0.109937218
Nebraska,31155,Saunders County,9036,3318,12646,5718,0.71453424,0.262375455,0.452158785
Nebraska,31157,Scotts Bluff County,10810,4133,15289,6677,0.70704428,0.27032507,0.43671921
Nebraska,31159,Seward County,6490,2438,9142,4052,0.709910304,0.266681251,0.443229053
Nebraska,31161,Sheridan County,2292,340,2672,1952,0.857784431,0.127245509,0.730538922
Nebraska,31163,Sherman County,1306,341,1680,965,0.777380952,0.20297619,0.574404762
Nebraska,31165,Sioux County,642,72,729,570,0.880658436,0.098765432,0.781893004
Nebraska,31167,Stanton County,2561,532,3165,2029,0.809162717,0.168088468,0.64107425
Nebraska,31169,Thayer County,2285,619,2951,1666,0.774313792,0.209759404,0.564554388
Nebraska,31171,Thomas County,377,45,427,332,0.882903981,0.105386417,0.777517564
Nebraska,31173,Thurston County,1164,1107,2294,57,0.507410636,0.482563208,0.024847428
Nebraska,31175,Valley County,1892,410,2333,1482,0.810972996,0.175739391,0.635233605
Nebraska,31177,Washington County,8583,3554,12413,5029,0.691452509,0.286312737,0.405139773
Nebraska,31179,Wayne County,3055,1022,4200,2033,0.727380952,0.243333333,0.484047619
Nebraska,31181,Webster County,1511,335,1876,1176,0.8054371,0.178571429,0.626865672
Nebraska,31183,Wheeler County,438,59,502,379,0.87250996,0.11752988,0.75498008
Nebraska,31185,York County,5296,1619,7089,3677,0.74707293,0.228382,0.51869093
Nevada,32001,Churchill County,9088,2966,12503,6122,0.726865552,0.237223066,0.489642486
Nevada,32003,Clark County,379570,457312,852228,-77742,0.445385507,0.536607574,-0.091222067
Nevada,32005,Douglas County,21237,11390,33537,9847,0.633240898,0.339624892,0.293616006
Nevada,32007,Elko County,15726,4246,20575,11480,0.764325638,0.20636695,0.557958688
Nevada,32009,Esmeralda County,389,72,474,317,0.820675105,0.151898734,0.668776371
Nevada,32011,Eureka County,833,92,942,741,0.884288747,0.097664544,0.786624204
Nevada,32013,Humboldt County,5531,1608,7324,3923,0.755188422,0.219552157,0.535636264
Nevada,32015,Lander County,2110,478,2653,1632,0.795326046,0.180173389,0.615152657
Nevada,32017,Lincoln County,1949,318,2312,1631,0.84299308,0.137543253,0.705449827
Nevada,32019,Lyon County,20302,8264,29392,12038,0.690732172,0.281164943,0.409567229
Nevada,32021,Mineral County,1343,759,2179,584,0.61633777,0.34832492,0.26801285
Nevada,32023,Nye County,15791,6618,22857,9173,0.690860568,0.28953931,0.401321258
Nevada,32027,Pershing County,1668,525,2232,1143,0.747311828,0.235215054,0.512096774
Nevada,32029,Storey County,1905,899,2870,1006,0.663763066,0.313240418,0.350522648
Nevada,32031,Washoe County,113450,123690,244132,-10240,0.464707617,0.506652139,-0.041944522
Nevada,32033,White Pine County,3238,836,4177,2402,0.77519751,0.200143644,0.575053866
Nevada,32510,Carson City,15771,12485,29126,3286,0.541474971,0.42865481,0.112820161
New Hampshire,33001,Belknap County,20870,16857,38387,4013,0.54367364,0.43913304,0.1045406
New Hampshire,33003,Carroll County,16065,16618,33111,-553,0.485186192,0.50188759,-0.016701398
New Hampshire,33005,Cheshire County,17892,25502,44200,-7610,0.40479638,0.576968326,-0.172171946
New Hampshire,33007,Coos County,8611,7625,16507,986,0.521657479,0.461925244,0.059732235
New Hampshire,33009,Grafton County,19905,33180,53989,-13275,0.368686214,0.614569635,-0.245883421
New Hampshire,33011,Hillsborough County,104553,120032,230531,-15479,0.453531195,0.520676178,-0.067144983
New Hampshire,33013,Merrimack County,39518,48323,89477,-8805,0.441655397,0.540060574,-0.098405177
New Hampshire,33015,Rockingham County,95858,100064,198952,-4206,0.481814709,0.502955487,-0.021140778
New Hampshire,33017,Strafford County,30486,41693,73676,-11207,0.413784679,0.565896628,-0.15211195
New Hampshire,33019,Sullivan County,11490,12390,24365,-900,0.471578083,0.508516314,-0.036938231
New Jersey,34001,Atlantic County,60912,68933,131890,-8021,0.461839412,0.522655243,-0.060815831
New Jersey,34003,Bergen County,182831,259358,448647,-76527,0.407516377,0.578089233,-0.170572856
New Jersey,34005,Burlington County,79881,131202,214299,-51321,0.372754889,0.612238041,-0.239483152
New Jersey,34007,Camden County,62174,140026,205125,-77852,0.303102986,0.682637416,-0.37953443
New Jersey,34009,Cape May County,31498,22713,54980,8785,0.572899236,0.41311386,0.159785377
New Jersey,34011,Cumberland County,17387,22257,40103,-4870,0.433558587,0.554995886,-0.121437299
New Jersey,34013,Essex County,63971,224615,291105,-160644,0.219752323,0.771594442,-0.551842119
New Jersey,34015,Gloucester County,80700,84120,168093,-3420,0.480091378,0.500437258,-0.02034588
New Jersey,34017,Hudson County,45160,141997,189521,-96837,0.238284939,0.749241509,-0.510956569
New Jersey,34019,Hunterdon County,39751,37419,78998,2332,0.503189954,0.473670219,0.029519735
New Jersey,34021,Mercer County,45926,109514,158252,-63588,0.290208023,0.69202285,-0.401814827
New Jersey,34023,Middlesex County,70250,141256,213777,-71006,0.328613462,0.660763319,-0.332149857
New Jersey,34025,Monmouth County,142212,146893,292654,-4681,0.485939027,0.501934024,-0.015994998
New Jersey,34027,Morris County,63209,83266,148759,-20057,0.424908745,0.559737562,-0.134828817
New Jersey,34029,Ocean County,202449,112552,320036,89897,0.63258196,0.351685435,0.280896524
New Jersey,34031,Passaic County,53826,84346,139854,-30520,0.384872796,0.603100376,-0.21822758
New Jersey,34033,Salem County,16524,12786,29905,3738,0.552549741,0.427553921,0.12499582
New Jersey,34035,Somerset County,61074,97301,160774,-36227,0.379874855,0.605203578,-0.225328722
New Jersey,34037,Sussex County,38188,28728,68327,9460,0.558900581,0.420448725,0.138451857
New Jersey,34039,Union County,32427,88990,122777,-56563,0.264112985,0.724810021,-0.460697036
New Jersey,34041,Warren County,23806,19327,43985,4479,0.541229965,0.439399795,0.101830169
New Mexico,35001,Bernalillo County,115674,192042,315332,-76368,0.366832418,0.60901526,-0.242182842
New Mexico,35003,Catron County,1698,594,2325,1104,0.730322581,0.255483871,0.47483871
New Mexico,35005,Chaves County,15656,6381,22443,9275,0.697589449,0.284320278,0.413269171
New Mexico,35006,Cibola County,3962,4696,8839,-734,0.448240751,0.531281819,-0.083041068
New Mexico,35007,Colfax County,3271,2611,6016,660,0.543716755,0.434009309,0.109707447
New Mexico,35009,Curry County,10428,4300,15077,6128,0.691649532,0.285202627,0.406446906
New Mexico,35011,De Baca County,654,231,899,423,0.727474972,0.256952169,0.470522803
New Mexico,35013,Do̱a Ana County,32760,47919,82556,-15159,0.396821551,0.580442366,-0.183620815
New Mexico,35015,Eddy County,17454,5424,23222,12030,0.751614848,0.233571613,0.518043235
New Mexico,35017,Grant County,6553,7590,14435,-1037,0.453966055,0.525805334,-0.07183928
New Mexico,35019,Guadalupe County,912,1229,2179,-317,0.418540615,0.564020193,-0.145479578
New Mexico,35021,Harding County,319,179,505,140,0.631683168,0.354455446,0.277227723
New Mexico,35023,Hidalgo County,1105,812,1948,293,0.56724846,0.416837782,0.150410678
New Mexico,35025,Lea County,16531,4061,20918,12470,0.790276317,0.194139019,0.596137298
New Mexico,35027,Lincoln County,6942,3194,10306,3748,0.673588201,0.309916553,0.363671648
New Mexico,35028,Los Alamos County,4274,7549,12284,-3275,0.34793227,0.614539238,-0.266606968
New Mexico,35029,Luna County,4407,3564,8103,843,0.54387264,0.439837097,0.104035542
New Mexico,35031,McKinley County,7717,17826,26193,-10109,0.2946207,0.680563509,-0.385942809
New Mexico,35033,Mora County,902,1744,2683,-842,0.336190831,0.650018636,-0.313827805
New Mexico,35035,Otero County,14521,8483,23569,6038,0.616105902,0.359921931,0.25618397
New Mexico,35037,Quay County,2634,1170,3873,1464,0.680092951,0.302091402,0.378001549
New Mexico,35039,Rio Arriba County,5390,10896,16511,-5506,0.326449034,0.659923687,-0.333474653
New Mexico,35041,Roosevelt County,4634,1802,6608,2832,0.701271186,0.272699758,0.428571429
New Mexico,35043,Sandoval County,34063,40361,76215,-6298,0.446933018,0.52956767,-0.082634652
New Mexico,35045,San Juan County,32872,18076,52284,14796,0.628720067,0.345727182,0.282992885
New Mexico,35047,San Miguel County,3414,7869,11504,-4455,0.296766342,0.684022949,-0.387256606
New Mexico,35049,Santa Fe County,18236,61629,81213,-43393,0.224545331,0.758856341,-0.534311009
New Mexico,35051,Sierra County,3542,2265,5945,1277,0.595794786,0.380992431,0.214802355
New Mexico,35053,Socorro County,3255,3721,7159,-466,0.45467244,0.51976533,-0.06509289
New Mexico,35055,Taos County,3638,12816,16790,-9178,0.216676593,0.763311495,-0.546634902
New Mexico,35057,Torrance County,4772,2344,7281,2428,0.655404477,0.3219338,0.333470677
New Mexico,35059,Union County,1388,383,1789,1005,0.775852432,0.214086082,0.56176635
New Mexico,35061,Valencia County,17245,14051,31939,3194,0.539935502,0.439932371,0.100003131
New York,36001,Albany County,45570,73189,121529,-27619,0.374972229,0.602234858,-0.227262629
New York,36003,Allegany County,12670,4188,17271,8482,0.733599676,0.242487407,0.491112269
New York,36005,Bronx County,55849,271835,329638,-215986,0.169425248,0.824647037,-0.655221789
New York,36007,Broome County,38296,32209,72251,6087,0.530041107,0.445793138,0.084247969
New York,36009,Cattaraugus County,20295,9142,30051,11153,0.675351902,0.304216166,0.371135736
New York,36011,Cayuga County,17639,11993,30296,5646,0.582222076,0.39586084,0.186361236
New York,36013,Chautauqua County,31247,16200,48428,15047,0.645225902,0.334517221,0.310708681
New York,36015,Chemung County,19388,11573,31646,7815,0.612652468,0.365701826,0.246950641
New York,36017,Chenango County,11736,5126,17241,6610,0.680702975,0.297314541,0.383388435
New York,36019,Clinton County,14354,12690,27471,1664,0.522514652,0.461941684,0.060572968
New York,36021,Columbia County,12883,14148,27537,-1265,0.467843265,0.513781458,-0.045938192
New York,36023,Cortland County,9484,6829,16700,2655,0.567904192,0.408922156,0.158982036
New York,36025,Delaware County,11952,6420,18763,5532,0.636998348,0.342162767,0.294835581
New York,36027,Dutchess County,59661,57720,119539,1941,0.499092346,0.482854968,0.016237379
New York,36029,Erie County,178349,198808,383952,-20459,0.464508584,0.517793891,-0.053285306
New York,36031,Essex County,7953,6970,15185,983,0.523740533,0.459005598,0.064734936
New York,36033,Franklin County,8530,6586,15397,1944,0.554004027,0.427745665,0.126258362
New York,36035,Fulton County,13989,5804,20153,8185,0.69413983,0.287996824,0.406143006
New York,36037,Genesee County,17340,7048,25004,10292,0.693489042,0.2818749,0.411614142
New York,36039,Greene County,12722,7675,20882,5047,0.609232832,0.367541423,0.241691409
New York,36041,Hamilton County,1917,863,2825,1054,0.678584071,0.305486726,0.373097345
New York,36043,Herkimer County,17038,7282,24766,9756,0.687959299,0.294032141,0.393927158
New York,36045,Jefferson County,22779,12053,35530,10726,0.64112018,0.33923445,0.30188573
New York,36047,Kings County,174731,514133,693937,-339402,0.251796633,0.740892905,-0.489096272
New York,36049,Lewis County,7931,2768,10878,5163,0.729086229,0.25445854,0.474627689
New York,36051,Livingston County,16575,9150,26333,7425,0.629438347,0.347472753,0.281965595
New York,36053,Madison County,16553,10417,27698,6136,0.597624377,0.376092137,0.221532241
New York,36055,Monroe County,122995,146403,276241,-23408,0.445245275,0.529982877,-0.084737602
New York,36057,Montgomery County,11500,5746,17615,5754,0.652852682,0.326199262,0.32665342
New York,36059,Nassau County,286661,280288,572706,6373,0.500537798,0.489409924,0.011127874
New York,36061,New York County,65001,377605,446861,-312604,0.14546134,0.845016683,-0.699555343
New York,36063,Niagara County,51355,34809,87821,16546,0.584769019,0.396363057,0.188405962
New York,36065,Oneida County,51950,30542,84099,21408,0.617724349,0.36316722,0.254557129
